LOCATION	INDICATOR	SUBJECT	MEASURE	FREQUENCY	TIME	Value	Flag Codes
CHE	PASSCAR	TOT	IDX2015	M	1975-12	50.15421391	
CHE	PASSCAR	TOT	IDX2015	M	1976-01	40.08155455	
CHE	PASSCAR	TOT	IDX2015	M	1976-02	53.71595908	
CHE	PASSCAR	TOT	IDX2015	M	1976-03	68.56817966	
CHE	PASSCAR	TOT	IDX2015	M	1976-04	92.68607306	
CHE	PASSCAR	TOT	IDX2015	M	1976-05	73.86127779	
CHE	PASSCAR	TOT	IDX2015	M	1976-06	74.16206368	
CHE	PASSCAR	TOT	IDX2015	M	1976-07	68.31507934	
CHE	PASSCAR	TOT	IDX2015	M	1976-08	50.94285985	
CHE	PASSCAR	TOT	IDX2015	M	1976-09	53.25744399	
CHE	PASSCAR	TOT	IDX2015	M	1976-10	58.34879548	
CHE	PASSCAR	TOT	IDX2015	M	1976-11	58.34879548	
CHE	PASSCAR	TOT	IDX2015	M	1976-12	55.40329458	
CHE	PASSCAR	TOT	IDX2015	M	1977-01	41.94862797	
CHE	PASSCAR	TOT	IDX2015	M	1977-02	52.42844872	
CHE	PASSCAR	TOT	IDX2015	M	1977-03	86.62633772	
CHE	PASSCAR	TOT	IDX2015	M	1977-04	114.2216095	
CHE	PASSCAR	TOT	IDX2015	M	1977-05	102.259868	
CHE	PASSCAR	TOT	IDX2015	M	1977-06	73.47612512	
CHE	PASSCAR	TOT	IDX2015	M	1977-07	78.974638	
CHE	PASSCAR	TOT	IDX2015	M	1977-08	71.33761077	
CHE	PASSCAR	TOT	IDX2015	M	1977-09	53.82233458	
CHE	PASSCAR	TOT	IDX2015	M	1977-10	66.44066968	
CHE	PASSCAR	TOT	IDX2015	M	1977-11	69.59158533	
CHE	PASSCAR	TOT	IDX2015	M	1977-12	47.94967338	
CHE	PASSCAR	TOT	IDX2015	M	1978-01	55.77377477	
CHE	PASSCAR	TOT	IDX2015	M	1978-02	57.79490926	
CHE	PASSCAR	TOT	IDX2015	M	1978-03	110.7955848	
CHE	PASSCAR	TOT	IDX2015	M	1978-04	103.3603042	
CHE	PASSCAR	TOT	IDX2015	M	1978-05	85.18476629	
CHE	PASSCAR	TOT	IDX2015	M	1978-06	111.4008247	
CHE	PASSCAR	TOT	IDX2015	M	1978-07	87.04817159	
CHE	PASSCAR	TOT	IDX2015	M	1978-08	86.93445985	
CHE	PASSCAR	TOT	IDX2015	M	1978-09	73.24503352	
CHE	PASSCAR	TOT	IDX2015	M	1978-10	91.89009088	
CHE	PASSCAR	TOT	IDX2015	M	1978-11	87.95786552	
CHE	PASSCAR	TOT	IDX2015	M	1978-12	60.96416552	
CHE	PASSCAR	TOT	IDX2015	M	1979-01	66.78914114	
CHE	PASSCAR	TOT	IDX2015	M	1979-02	73.87228215	
CHE	PASSCAR	TOT	IDX2015	M	1979-03	127.5699006	
CHE	PASSCAR	TOT	IDX2015	M	1979-04	122.0163659	
CHE	PASSCAR	TOT	IDX2015	M	1979-05	118.8434416	
CHE	PASSCAR	TOT	IDX2015	M	1979-06	98.37899634	
CHE	PASSCAR	TOT	IDX2015	M	1979-07	76.71874379	
CHE	PASSCAR	TOT	IDX2015	M	1979-08	71.3963007	
CHE	PASSCAR	TOT	IDX2015	M	1979-09	67.16328945	
CHE	PASSCAR	TOT	IDX2015	M	1979-10	78.2116689	
CHE	PASSCAR	TOT	IDX2015	M	1979-11	74.93236903	
CHE	PASSCAR	TOT	IDX2015	M	1979-12	51.555436	
CHE	PASSCAR	TOT	IDX2015	M	1980-01	70.79472891	
CHE	PASSCAR	TOT	IDX2015	M	1980-02	78.06494408	
CHE	PASSCAR	TOT	IDX2015	M	1980-03	117.8567171	
CHE	PASSCAR	TOT	IDX2015	M	1980-04	112.0023965	
CHE	PASSCAR	TOT	IDX2015	M	1980-05	101.4968989	
CHE	PASSCAR	TOT	IDX2015	M	1980-06	105.784932	
CHE	PASSCAR	TOT	IDX2015	M	1980-07	87.11786589	
CHE	PASSCAR	TOT	IDX2015	M	1980-08	70.5086155	
CHE	PASSCAR	TOT	IDX2015	M	1980-09	72.22529597	
CHE	PASSCAR	TOT	IDX2015	M	1980-10	86.39524612	
CHE	PASSCAR	TOT	IDX2015	M	1980-11	66.53237269	
CHE	PASSCAR	TOT	IDX2015	M	1980-12	59.95176421	
CHE	PASSCAR	TOT	IDX2015	M	1981-01	66.40398847	
CHE	PASSCAR	TOT	IDX2015	M	1981-02	78.78022761	
CHE	PASSCAR	TOT	IDX2015	M	1981-03	110.59017	
CHE	PASSCAR	TOT	IDX2015	M	1981-04	102.7624005	
CHE	PASSCAR	TOT	IDX2015	M	1981-05	107.457595	
CHE	PASSCAR	TOT	IDX2015	M	1981-06	157.2119838	
CHE	PASSCAR	TOT	IDX2015	M	1981-07	93.25096365	
CHE	PASSCAR	TOT	IDX2015	M	1981-08	65.68503682	
CHE	PASSCAR	TOT	IDX2015	M	1981-09	76.23088374	
CHE	PASSCAR	TOT	IDX2015	M	1981-10	83.2516667	
CHE	PASSCAR	TOT	IDX2015	M	1981-11	67.96293975	
CHE	PASSCAR	TOT	IDX2015	M	1981-12	58.07735455	
CHE	PASSCAR	TOT	IDX2015	M	1982-01	71.97586377	
CHE	PASSCAR	TOT	IDX2015	M	1982-02	75.06075325	
CHE	PASSCAR	TOT	IDX2015	M	1982-03	122.3024793	
CHE	PASSCAR	TOT	IDX2015	M	1982-04	136.2266654	
CHE	PASSCAR	TOT	IDX2015	M	1982-05	104.5120941	
CHE	PASSCAR	TOT	IDX2015	M	1982-06	109.8455416	
CHE	PASSCAR	TOT	IDX2015	M	1982-07	92.98319084	
CHE	PASSCAR	TOT	IDX2015	M	1982-08	69.15874709	
CHE	PASSCAR	TOT	IDX2015	M	1982-09	86.70336825	
CHE	PASSCAR	TOT	IDX2015	M	1982-10	74.20974925	
CHE	PASSCAR	TOT	IDX2015	M	1982-11	65.13481872	
CHE	PASSCAR	TOT	IDX2015	M	1982-12	58.90634982	
CHE	PASSCAR	TOT	IDX2015	M	1983-01	74.27944355	
CHE	PASSCAR	TOT	IDX2015	M	1983-02	70.35455443	
CHE	PASSCAR	TOT	IDX2015	M	1983-03	171.5873487	
CHE	PASSCAR	TOT	IDX2015	M	1983-04	72.21429161	
CHE	PASSCAR	TOT	IDX2015	M	1983-05	99.36205268	
CHE	PASSCAR	TOT	IDX2015	M	1983-06	113.0404747	
CHE	PASSCAR	TOT	IDX2015	M	1983-07	72.71315602	
CHE	PASSCAR	TOT	IDX2015	M	1983-08	63.44748321	
CHE	PASSCAR	TOT	IDX2015	M	1983-09	69.80066821	
CHE	PASSCAR	TOT	IDX2015	M	1983-10	71.38162822	
CHE	PASSCAR	TOT	IDX2015	M	1983-11	72.74616911	
CHE	PASSCAR	TOT	IDX2015	M	1983-12	53.7196272	
CHE	PASSCAR	TOT	IDX2015	M	1984-01	69.77499136	
CHE	PASSCAR	TOT	IDX2015	M	1984-02	69.93272055	
CHE	PASSCAR	TOT	IDX2015	M	1984-03	115.2963689	
CHE	PASSCAR	TOT	IDX2015	M	1984-04	111.2210868	
CHE	PASSCAR	TOT	IDX2015	M	1984-05	119.8705153	
CHE	PASSCAR	TOT	IDX2015	M	1984-06	81.14616544	
CHE	PASSCAR	TOT	IDX2015	M	1984-07	78.4060793	
CHE	PASSCAR	TOT	IDX2015	M	1984-08	66.66075692	
CHE	PASSCAR	TOT	IDX2015	M	1984-09	67.53010152	
CHE	PASSCAR	TOT	IDX2015	M	1984-10	77.33498806	
CHE	PASSCAR	TOT	IDX2015	M	1984-11	68.97900918	
CHE	PASSCAR	TOT	IDX2015	M	1984-12	55.02914628	
CHE	PASSCAR	TOT	IDX2015	M	1985-01	68.10232834	
CHE	PASSCAR	TOT	IDX2015	M	1985-02	63.35211207	
CHE	PASSCAR	TOT	IDX2015	M	1985-03	98.71646344	
CHE	PASSCAR	TOT	IDX2015	M	1985-04	113.6970683	
CHE	PASSCAR	TOT	IDX2015	M	1985-05	109.9372446	
CHE	PASSCAR	TOT	IDX2015	M	1985-06	94.16065757	
CHE	PASSCAR	TOT	IDX2015	M	1985-07	82.80048786	
CHE	PASSCAR	TOT	IDX2015	M	1985-08	64.50390196	
CHE	PASSCAR	TOT	IDX2015	M	1985-09	68.39577799	
CHE	PASSCAR	TOT	IDX2015	M	1985-10	81.65603421	
CHE	PASSCAR	TOT	IDX2015	M	1985-11	72.3903614	
CHE	PASSCAR	TOT	IDX2015	M	1985-12	56.05988818	
CHE	PASSCAR	TOT	IDX2015	M	1986-01	83.99262708	
CHE	PASSCAR	TOT	IDX2015	M	1986-02	67.57045084	
CHE	PASSCAR	TOT	IDX2015	M	1986-03	106.6542766	
CHE	PASSCAR	TOT	IDX2015	M	1986-04	135.8781939	
CHE	PASSCAR	TOT	IDX2015	M	1986-05	119.7457992	
CHE	PASSCAR	TOT	IDX2015	M	1986-06	111.2761086	
CHE	PASSCAR	TOT	IDX2015	M	1986-07	99.00257685	
CHE	PASSCAR	TOT	IDX2015	M	1986-08	73.71088484	
CHE	PASSCAR	TOT	IDX2015	M	1986-09	83.36904656	
CHE	PASSCAR	TOT	IDX2015	M	1986-10	83.25533482	
CHE	PASSCAR	TOT	IDX2015	M	1986-11	72.35368019	
CHE	PASSCAR	TOT	IDX2015	M	1986-12	64.25813788	
CHE	PASSCAR	TOT	IDX2015	M	1987-01	79.85131884	
CHE	PASSCAR	TOT	IDX2015	M	1987-02	67.57045084	
CHE	PASSCAR	TOT	IDX2015	M	1987-03	123.0764528	
CHE	PASSCAR	TOT	IDX2015	M	1987-04	126.1686785	
CHE	PASSCAR	TOT	IDX2015	M	1987-05	106.8853682	
CHE	PASSCAR	TOT	IDX2015	M	1987-06	112.0904314	
CHE	PASSCAR	TOT	IDX2015	M	1987-07	99.26668154	
CHE	PASSCAR	TOT	IDX2015	M	1987-08	65.36957844	
CHE	PASSCAR	TOT	IDX2015	M	1987-09	83.91559654	
CHE	PASSCAR	TOT	IDX2015	M	1987-10	93.36100727	
CHE	PASSCAR	TOT	IDX2015	M	1987-11	83.31035663	
CHE	PASSCAR	TOT	IDX2015	M	1987-12	64.66163115	
CHE	PASSCAR	TOT	IDX2015	M	1988-01	84.35577102	
CHE	PASSCAR	TOT	IDX2015	M	1988-02	76.88380922	
CHE	PASSCAR	TOT	IDX2015	M	1988-03	128.7216905	
CHE	PASSCAR	TOT	IDX2015	M	1988-04	121.5798596	
CHE	PASSCAR	TOT	IDX2015	M	1988-05	119.5623932	
CHE	PASSCAR	TOT	IDX2015	M	1988-06	136.3036959	
CHE	PASSCAR	TOT	IDX2015	M	1988-07	98.75681277	
CHE	PASSCAR	TOT	IDX2015	M	1988-08	75.43123344	
CHE	PASSCAR	TOT	IDX2015	M	1988-09	79.52852422	
CHE	PASSCAR	TOT	IDX2015	M	1988-10	80.52258492	
CHE	PASSCAR	TOT	IDX2015	M	1988-11	79.35979067	
CHE	PASSCAR	TOT	IDX2015	M	1988-12	90.55856307	
CHE	PASSCAR	TOT	IDX2015	M	1989-01	79.25708329	
CHE	PASSCAR	TOT	IDX2015	M	1989-02	81.31489899	
CHE	PASSCAR	TOT	IDX2015	M	1989-03	150.2755676	
CHE	PASSCAR	TOT	IDX2015	M	1989-04	117.8126996	
CHE	PASSCAR	TOT	IDX2015	M	1989-05	132.5988941	
CHE	PASSCAR	TOT	IDX2015	M	1989-06	120.0025677	
CHE	PASSCAR	TOT	IDX2015	M	1989-07	78.75821888	
CHE	PASSCAR	TOT	IDX2015	M	1989-08	73.80625598	
CHE	PASSCAR	TOT	IDX2015	M	1989-09	73.39175834	
CHE	PASSCAR	TOT	IDX2015	M	1989-10	100.3597815	
CHE	PASSCAR	TOT	IDX2015	M	1989-11	79.84765072	
CHE	PASSCAR	TOT	IDX2015	M	1989-12	71.09184668	
CHE	PASSCAR	TOT	IDX2015	M	1990-01	101.0347157	
CHE	PASSCAR	TOT	IDX2015	M	1990-02	107.4759356	
CHE	PASSCAR	TOT	IDX2015	M	1990-03	139.891118	
CHE	PASSCAR	TOT	IDX2015	M	1990-04	121.2497287	
CHE	PASSCAR	TOT	IDX2015	M	1990-05	105.634539	
CHE	PASSCAR	TOT	IDX2015	M	1990-06	132.4925186	
CHE	PASSCAR	TOT	IDX2015	M	1990-07	77.22494444	
CHE	PASSCAR	TOT	IDX2015	M	1990-08	74.73062239	
CHE	PASSCAR	TOT	IDX2015	M	1990-09	90.14773356	
CHE	PASSCAR	TOT	IDX2015	M	1990-10	93.12257942	
CHE	PASSCAR	TOT	IDX2015	M	1990-11	68.07665149	
CHE	PASSCAR	TOT	IDX2015	M	1990-12	76.755425	
CHE	PASSCAR	TOT	IDX2015	M	1991-01	89.37742822	
CHE	PASSCAR	TOT	IDX2015	M	1991-02	85.83769177	
CHE	PASSCAR	TOT	IDX2015	M	1991-03	115.4981155	
CHE	PASSCAR	TOT	IDX2015	M	1991-04	123.1498152	
CHE	PASSCAR	TOT	IDX2015	M	1991-05	124.8261464	
CHE	PASSCAR	TOT	IDX2015	M	1991-06	125.4643994	
CHE	PASSCAR	TOT	IDX2015	M	1991-07	71.96119128	
CHE	PASSCAR	TOT	IDX2015	M	1991-08	85.97341224	
CHE	PASSCAR	TOT	IDX2015	M	1991-09	83.02424322	
CHE	PASSCAR	TOT	IDX2015	M	1991-10	83.28467979	
CHE	PASSCAR	TOT	IDX2015	M	1991-11	79.46616617	
CHE	PASSCAR	TOT	IDX2015	M	1991-12	69.96206552	
CHE	PASSCAR	TOT	IDX2015	M	1992-01	84.18336935	
CHE	PASSCAR	TOT	IDX2015	M	1992-02	97.70773026	
CHE	PASSCAR	TOT	IDX2015	M	1992-03	109.6437949	
CHE	PASSCAR	TOT	IDX2015	M	1992-04	129.5470177	
CHE	PASSCAR	TOT	IDX2015	M	1992-05	101.7976848	
CHE	PASSCAR	TOT	IDX2015	M	1992-06	105.8252813	
CHE	PASSCAR	TOT	IDX2015	M	1992-07	77.61009711	
CHE	PASSCAR	TOT	IDX2015	M	1992-08	62.91560571	
CHE	PASSCAR	TOT	IDX2015	M	1992-09	68.97900918	
CHE	PASSCAR	TOT	IDX2015	M	1992-10	87.98354237	
CHE	PASSCAR	TOT	IDX2015	M	1992-11	68.10599646	
CHE	PASSCAR	TOT	IDX2015	M	1992-12	55.84346906	
CHE	PASSCAR	TOT	IDX2015	M	1993-01	75.89708476	
CHE	PASSCAR	TOT	IDX2015	M	1993-02	74.2537667	
CHE	PASSCAR	TOT	IDX2015	M	1993-03	102.898121	
CHE	PASSCAR	TOT	IDX2015	M	1993-04	106.5038836	
CHE	PASSCAR	TOT	IDX2015	M	1993-05	96.11209777	
CHE	PASSCAR	TOT	IDX2015	M	1993-06	97.16118028	
CHE	PASSCAR	TOT	IDX2015	M	1993-07	74.30145227	
CHE	PASSCAR	TOT	IDX2015	M	1993-08	57.74355557	
CHE	PASSCAR	TOT	IDX2015	M	1993-09	69.94739304	
CHE	PASSCAR	TOT	IDX2015	M	1993-10	76.53900588	
CHE	PASSCAR	TOT	IDX2015	M	1993-11	60.85779002	
CHE	PASSCAR	TOT	IDX2015	M	1993-12	50.18722699	
CHE	PASSCAR	TOT	IDX2015	M	1994-01	76.14284885	
CHE	PASSCAR	TOT	IDX2015	M	1994-02	71.3779601	
CHE	PASSCAR	TOT	IDX2015	M	1994-03	92.11751436	
CHE	PASSCAR	TOT	IDX2015	M	1994-04	108.0591668	
CHE	PASSCAR	TOT	IDX2015	M	1994-05	111.7309556	
CHE	PASSCAR	TOT	IDX2015	M	1994-06	110.223358	
CHE	PASSCAR	TOT	IDX2015	M	1994-07	68.40678236	
CHE	PASSCAR	TOT	IDX2015	M	1994-08	63.59787616	
CHE	PASSCAR	TOT	IDX2015	M	1994-09	71.91350571	
CHE	PASSCAR	TOT	IDX2015	M	1994-10	77.54773906	
CHE	PASSCAR	TOT	IDX2015	M	1994-11	67.69149882	
CHE	PASSCAR	TOT	IDX2015	M	1994-12	55.84346906	
CHE	PASSCAR	TOT	IDX2015	M	1995-01	84.47681901	
CHE	PASSCAR	TOT	IDX2015	M	1995-02	72.80485904	
CHE	PASSCAR	TOT	IDX2015	M	1995-03	91.73236169	
CHE	PASSCAR	TOT	IDX2015	M	1995-04	107.0357611	
CHE	PASSCAR	TOT	IDX2015	M	1995-05	110.7002137	
CHE	PASSCAR	TOT	IDX2015	M	1995-06	103.0228371	
CHE	PASSCAR	TOT	IDX2015	M	1995-07	74.14372308	
CHE	PASSCAR	TOT	IDX2015	M	1995-08	61.5107155	
CHE	PASSCAR	TOT	IDX2015	M	1995-09	67.09726328	
CHE	PASSCAR	TOT	IDX2015	M	1995-10	88.35035443	
CHE	PASSCAR	TOT	IDX2015	M	1995-11	68.63787396	
CHE	PASSCAR	TOT	IDX2015	M	1995-12	44.53832116	
CHE	PASSCAR	TOT	IDX2015	M	1996-01	97.09148599	
CHE	PASSCAR	TOT	IDX2015	M	1996-02	73.88695463	
CHE	PASSCAR	TOT	IDX2015	M	1996-03	87.66074775	
CHE	PASSCAR	TOT	IDX2015	M	1996-04	118.7187255	
CHE	PASSCAR	TOT	IDX2015	M	1996-05	107.0210886	
CHE	PASSCAR	TOT	IDX2015	M	1996-06	109.647463	
CHE	PASSCAR	TOT	IDX2015	M	1996-07	75.99979214	
CHE	PASSCAR	TOT	IDX2015	M	1996-08	56.32399287	
CHE	PASSCAR	TOT	IDX2015	M	1996-09	72.27298154	
CHE	PASSCAR	TOT	IDX2015	M	1996-10	71.11752353	
CHE	PASSCAR	TOT	IDX2015	M	1996-11	67.22197938	
CHE	PASSCAR	TOT	IDX2015	M	1996-12	58.85499613	
CHE	PASSCAR	TOT	IDX2015	M	1997-01	81.0507943	
CHE	PASSCAR	TOT	IDX2015	M	1997-02	68.06931525	
CHE	PASSCAR	TOT	IDX2015	M	1997-03	100.6128818	
CHE	PASSCAR	TOT	IDX2015	M	1997-04	109.2476379	
CHE	PASSCAR	TOT	IDX2015	M	1997-05	97.34091819	
CHE	PASSCAR	TOT	IDX2015	M	1997-06	110.2710435	
CHE	PASSCAR	TOT	IDX2015	M	1997-07	72.87822145	
CHE	PASSCAR	TOT	IDX2015	M	1997-08	72.53341811	
CHE	PASSCAR	TOT	IDX2015	M	1997-09	74.22075362	
CHE	PASSCAR	TOT	IDX2015	M	1997-10	74.32712911	
CHE	PASSCAR	TOT	IDX2015	M	1997-11	82.47769324	
CHE	PASSCAR	TOT	IDX2015	M	1997-12	49.66268574	
CHE	PASSCAR	TOT	IDX2015	M	1998-01	76.19787066	
CHE	PASSCAR	TOT	IDX2015	M	1998-02	80.60328358	
CHE	PASSCAR	TOT	IDX2015	M	1998-03	92.16519993	
CHE	PASSCAR	TOT	IDX2015	M	1998-04	112.2738374	
CHE	PASSCAR	TOT	IDX2015	M	1998-05	107.5896473	
CHE	PASSCAR	TOT	IDX2015	M	1998-06	106.0380323	
CHE	PASSCAR	TOT	IDX2015	M	1998-07	91.55262378	
CHE	PASSCAR	TOT	IDX2015	M	1998-08	75.77603678	
CHE	PASSCAR	TOT	IDX2015	M	1998-09	76.13918073	
CHE	PASSCAR	TOT	IDX2015	M	1998-10	93.28764485	
CHE	PASSCAR	TOT	IDX2015	M	1998-11	97.07314538	
CHE	PASSCAR	TOT	IDX2015	M	1998-12	73.62651807	
CHE	PASSCAR	TOT	IDX2015	M	1999-01	86.31454746	
CHE	PASSCAR	TOT	IDX2015	M	1999-02	73.63385431	
CHE	PASSCAR	TOT	IDX2015	M	1999-03	131.3480649	
CHE	PASSCAR	TOT	IDX2015	M	1999-04	108.7010879	
CHE	PASSCAR	TOT	IDX2015	M	1999-05	103.4189941	
CHE	PASSCAR	TOT	IDX2015	M	1999-06	125.3176745	
CHE	PASSCAR	TOT	IDX2015	M	1999-07	101.500567	
CHE	PASSCAR	TOT	IDX2015	M	1999-08	79.87699569	
CHE	PASSCAR	TOT	IDX2015	M	1999-09	88.31367323	
CHE	PASSCAR	TOT	IDX2015	M	1999-10	90.89603018	
CHE	PASSCAR	TOT	IDX2015	M	1999-11	89.61952418	
CHE	PASSCAR	TOT	IDX2015	M	1999-12	75.37987975	
CHE	PASSCAR	TOT	IDX2015	M	2000-01	77.91821925	
CHE	PASSCAR	TOT	IDX2015	M	2000-02	86.79140315	
CHE	PASSCAR	TOT	IDX2015	M	2000-03	122.3391606	
CHE	PASSCAR	TOT	IDX2015	M	2000-04	114.5554085	
CHE	PASSCAR	TOT	IDX2015	M	2000-05	122.7683307	
CHE	PASSCAR	TOT	IDX2015	M	2000-06	105.3887749	
CHE	PASSCAR	TOT	IDX2015	M	2000-07	97.2712239	
CHE	PASSCAR	TOT	IDX2015	M	2000-08	87.85882626	
CHE	PASSCAR	TOT	IDX2015	M	2000-09	88.24031081	
CHE	PASSCAR	TOT	IDX2015	M	2000-10	91.7690429	
CHE	PASSCAR	TOT	IDX2015	M	2000-11	72.66913857	
CHE	PASSCAR	TOT	IDX2015	M	2000-12	85.98808472	
CHE	PASSCAR	TOT	IDX2015	M	2001-01	86.82808435	
CHE	PASSCAR	TOT	IDX2015	M	2001-02	84.55384954	
CHE	PASSCAR	TOT	IDX2015	M	2001-03	114.4820461	
CHE	PASSCAR	TOT	IDX2015	M	2001-04	112.8057149	
CHE	PASSCAR	TOT	IDX2015	M	2001-05	121.6935713	
CHE	PASSCAR	TOT	IDX2015	M	2001-06	111.8446673	
CHE	PASSCAR	TOT	IDX2015	M	2001-07	99.45008758	
CHE	PASSCAR	TOT	IDX2015	M	2001-08	85.93306291	
CHE	PASSCAR	TOT	IDX2015	M	2001-09	79.69725777	
CHE	PASSCAR	TOT	IDX2015	M	2001-10	90.11472047	
CHE	PASSCAR	TOT	IDX2015	M	2001-11	93.73148745	
CHE	PASSCAR	TOT	IDX2015	M	2001-12	72.78285031	
CHE	PASSCAR	TOT	IDX2015	M	2002-01	80.14843662	
CHE	PASSCAR	TOT	IDX2015	M	2002-02	79.26441954	
CHE	PASSCAR	TOT	IDX2015	M	2002-03	102.230523	
CHE	PASSCAR	TOT	IDX2015	M	2002-04	108.976197	
CHE	PASSCAR	TOT	IDX2015	M	2002-05	108.1655423	
CHE	PASSCAR	TOT	IDX2015	M	2002-06	107.2705208	
CHE	PASSCAR	TOT	IDX2015	M	2002-07	97.31157323	
CHE	PASSCAR	TOT	IDX2015	M	2002-08	72.25097282	
CHE	PASSCAR	TOT	IDX2015	M	2002-09	79.22040209	
CHE	PASSCAR	TOT	IDX2015	M	2002-10	86.64834644	
CHE	PASSCAR	TOT	IDX2015	M	2002-11	78.09062092	
CHE	PASSCAR	TOT	IDX2015	M	2002-12	75.30651733	
CHE	PASSCAR	TOT	IDX2015	M	2003-01	71.63839666	
CHE	PASSCAR	TOT	IDX2015	M	2003-02	66.61307135	
CHE	PASSCAR	TOT	IDX2015	M	2003-03	85.90371795	
CHE	PASSCAR	TOT	IDX2015	M	2003-04	97.02545981	
CHE	PASSCAR	TOT	IDX2015	M	2003-05	99.35471644	
CHE	PASSCAR	TOT	IDX2015	M	2003-06	103.1438851	
CHE	PASSCAR	TOT	IDX2015	M	2003-07	92.35961032	
CHE	PASSCAR	TOT	IDX2015	M	2003-08	67.57045084	
CHE	PASSCAR	TOT	IDX2015	M	2003-09	74.9287009	
CHE	PASSCAR	TOT	IDX2015	M	2003-10	82.88485464	
CHE	PASSCAR	TOT	IDX2015	M	2003-11	76.12817636	
CHE	PASSCAR	TOT	IDX2015	M	2003-12	71.78145337	
CHE	PASSCAR	TOT	IDX2015	M	2004-01	67.02023274	
CHE	PASSCAR	TOT	IDX2015	M	2004-02	67.39071293	
CHE	PASSCAR	TOT	IDX2015	M	2004-03	94.72554815	
CHE	PASSCAR	TOT	IDX2015	M	2004-04	98.42668191	
CHE	PASSCAR	TOT	IDX2015	M	2004-05	97.02179169	
CHE	PASSCAR	TOT	IDX2015	M	2004-06	102.5093002	
CHE	PASSCAR	TOT	IDX2015	M	2004-07	84.1393519	
CHE	PASSCAR	TOT	IDX2015	M	2004-08	69.67595211	
CHE	PASSCAR	TOT	IDX2015	M	2004-09	71.81813458	
CHE	PASSCAR	TOT	IDX2015	M	2004-10	76.81411493	
CHE	PASSCAR	TOT	IDX2015	M	2004-11	77.3056431	
CHE	PASSCAR	TOT	IDX2015	M	2004-12	74.28677979	
CHE	PASSCAR	TOT	IDX2015	M	2005-01	64.41953519	
CHE	PASSCAR	TOT	IDX2015	M	2005-02	60.73307392	
CHE	PASSCAR	TOT	IDX2015	M	2005-03	89.31140205	
CHE	PASSCAR	TOT	IDX2015	M	2005-04	101.9444096	
CHE	PASSCAR	TOT	IDX2015	M	2005-05	90.19908725	
CHE	PASSCAR	TOT	IDX2015	M	2005-06	98.07454233	
CHE	PASSCAR	TOT	IDX2015	M	2005-07	79.49917926	
CHE	PASSCAR	TOT	IDX2015	M	2005-08	66.5690539	
CHE	PASSCAR	TOT	IDX2015	M	2005-09	77.0048572	
CHE	PASSCAR	TOT	IDX2015	M	2005-10	75.39088411	
CHE	PASSCAR	TOT	IDX2015	M	2005-11	75.55594954	
CHE	PASSCAR	TOT	IDX2015	M	2005-12	77.51105786	
CHE	PASSCAR	TOT	IDX2015	M	2006-01	69.0890528	
CHE	PASSCAR	TOT	IDX2015	M	2006-02	64.52224257	
CHE	PASSCAR	TOT	IDX2015	M	2006-03	99.24834094	
CHE	PASSCAR	TOT	IDX2015	M	2006-04	89.36275574	
CHE	PASSCAR	TOT	IDX2015	M	2006-05	101.1484274	
CHE	PASSCAR	TOT	IDX2015	M	2006-06	109.2549741	
CHE	PASSCAR	TOT	IDX2015	M	2006-07	79.69358965	
CHE	PASSCAR	TOT	IDX2015	M	2006-08	64.59560498	
CHE	PASSCAR	TOT	IDX2015	M	2006-09	71.90983759	
CHE	PASSCAR	TOT	IDX2015	M	2006-10	77.35699679	
CHE	PASSCAR	TOT	IDX2015	M	2006-11	80.59961546	
CHE	PASSCAR	TOT	IDX2015	M	2006-12	82.68677612	
CHE	PASSCAR	TOT	IDX2015	M	2007-01	67.17429381	
CHE	PASSCAR	TOT	IDX2015	M	2007-02	68.93132361	
CHE	PASSCAR	TOT	IDX2015	M	2007-03	95.76729442	
CHE	PASSCAR	TOT	IDX2015	M	2007-04	90.70895602	
CHE	PASSCAR	TOT	IDX2015	M	2007-05	98.71279532	
CHE	PASSCAR	TOT	IDX2015	M	2007-06	113.9428323	
CHE	PASSCAR	TOT	IDX2015	M	2007-07	90.85568085	
CHE	PASSCAR	TOT	IDX2015	M	2007-08	77.47804477	
CHE	PASSCAR	TOT	IDX2015	M	2007-09	75.89341664	
CHE	PASSCAR	TOT	IDX2015	M	2007-10	88.84921884	
CHE	PASSCAR	TOT	IDX2015	M	2007-11	90.53288623	
CHE	PASSCAR	TOT	IDX2015	M	2007-12	82.79681974	
CHE	PASSCAR	TOT	IDX2015	M	2008-01	79.46616617	
CHE	PASSCAR	TOT	IDX2015	M	2008-02	80.05306548	
CHE	PASSCAR	TOT	IDX2015	M	2008-03	86.83175248	
CHE	PASSCAR	TOT	IDX2015	M	2008-04	106.6616128	
CHE	PASSCAR	TOT	IDX2015	M	2008-05	98.77882149	
CHE	PASSCAR	TOT	IDX2015	M	2008-06	108.4369832	
CHE	PASSCAR	TOT	IDX2015	M	2008-07	95.65358268	
CHE	PASSCAR	TOT	IDX2015	M	2008-08	70.02075545	
CHE	PASSCAR	TOT	IDX2015	M	2008-09	79.57987791	
CHE	PASSCAR	TOT	IDX2015	M	2008-10	89.00327991	
CHE	PASSCAR	TOT	IDX2015	M	2008-11	74.31979287	
CHE	PASSCAR	TOT	IDX2015	M	2008-12	87.50668668	
CHE	PASSCAR	TOT	IDX2015	M	2009-01	65.80975292	
CHE	PASSCAR	TOT	IDX2015	M	2009-02	64.99176201	
